API_WellNo,FileNumber,Operator,WellName,County,Pool_Nm,PoolCompDate,Date_Treat,Top_,Bot,Frac_Acid,Units,Vol,Lbs_Prop,Acid_Con,MTPress,MTRate_N,Stages,Wh_Lat,Wh_Long
33053089230000,35976,NEWFIELD PRODUCTION COMPANY,STURGEON  150-99-18-19-11H,MCKENZIE,BAKKEN,7/11/2019,5/13/2019,11595,21721,SAND,Bbl,247288,6993568,NULL,59,7365,39,47.82016601,-103.3989783
33053089220000,35975,NEWFIELD PRODUCTION COMPANY,STURGEON  150-99-18-19-4H,MCKENZIE,BAKKEN,7/12/2019,5/13/2019,11669,21660,SAND,Bbl,251836,7091094,NULL,7288,60.3,39,47.82016675,-103.3991006
33025036540000,35965,"LIME ROCK RESOURCES III-A, L.P.",KARY 7-24-13H-144-97L,DUNN,BAKKEN,9/28/2019,8/8/2019,11271,21237,SAND,Bbl,193864,5950600,15,8710,61,50,47.26917776,-102.9233265
33053089170000,35964,"BRUIN E&P OPERATING, LLC",FB JAMES  150-94-3A-10-9B,MCKENZIE,BAKKEN,10/29/2019,9/21/2019,11310,21263,SAND,Bbl,244888,12495295,15,9682,80,54,47.84634638,-102.6989135
33053089160000,35963,"BRUIN E&P OPERATING, LLC",FB JAMES  150-94-3A-10-8T2,MCKENZIE,BAKKEN,10/31/2019,9/21/2019,11469,21255,SAND,Bbl,210872,8966637,15,9625,80,54,47.84634604,-102.6988116
33053089150000,35962,"BRUIN E&P OPERATING, LLC",FB JAMES  150-94-3A-10-7T,MCKENZIE,BAKKEN,11/2/2019,10/2/2019,11465,21335,SAND,Bbl,214374,8987995,15,9760,80,54,47.84634571,-102.6987097
33053089140000,35960,NEWFIELD PRODUCTION COMPANY,GOLIATH  150-98-5-8-8HLWR,MCKENZIE,BAKKEN,4/30/2019,3/28/2019,11746,21960,SAND,Bbl,226048,6825620,NULL,9268,50,59,47.84686758,-103.247412
33053089130000,35957,WHITING OIL AND GAS CORPORATION,CAYKO 21-22HU,MCKENZIE,BAKKEN,7/30/2019,7/20/2019,11940,20381,SAND,Bbl,158964,6024100,15,9285,60.9,34,47.89094551,-103.9837412
33053089120000,35956,WHITING OIL AND GAS CORPORATION,CAYKO 21-22-2H,MCKENZIE,BAKKEN,7/26/2019,7/20/2019,13357,20661,SAND,Bbl,159820,6032700,15,9090,61,40,47.89094587,-103.9834965
33053089110000,35955,WHITING OIL AND GAS CORPORATION,CAYKO 21-22-3H,MCKENZIE,BAKKEN,7/27/2019,7/20/2019,12612,21208,SAND,Bbl,152743,6121644,15,9144,61.3,35,47.89094605,-103.9833741
33025036530000,35954,RIMROCK OIL & GAS WILLISTON LLC,TWO SHIELDS BUTTE   5-7-8-8H,DUNN,BAKKEN,8/15/2019,6/7/2019,11065,20988,SAND,Gal,7071118,10100055,NULL,9789,92,46,47.74225224,-102.5135547
33025036520000,35953,RIMROCK OIL & GAS WILLISTON LLC,TWO SHIELDS BUTTE  5-7-8-8H3,DUNN,BAKKEN,8/15/2019,6/7/2019,11149,21093,SAND,Gal,7854639,9995113,NULL,9665,93,46,47.74218644,-102.513555
33061043960000,35945,WHITING OIL AND GAS CORPORATION,WHITE 43-33H,MOUNTRAIL,BAKKEN,8/21/2019,6/27/2019,10365,19608,SAND,Bbl,178303,8386820,15,8832,56.7,37,48.11507925,-102.3767499
33053089070000,35939,WHITING OIL AND GAS CORPORATION,NELSEN  11-2HU,MCKENZIE,BAKKEN,6/27/2019,6/14/2019,11280,20690,SAND,Bbl,149495,5843920,15,9111,60.2,37,47.93425491,-103.71022
33025036510000,35934,"LIME ROCK RESOURCES III-A, L.P.",SHUCK 7-33-28H-144-97,DUNN,BAKKEN,9/29/2019,7/28/2019,11340,21273,SAND,Bbl,211520,5991884,15,8843,63,50,47.2419112,-102.9749633
33025036500000,35919,PETROSHALE (US) INC.,HELEN  1MBH,DUNN,BAKKEN,9/5/2019,7/1/2019,11992,16129,SAND,Bbl,83492,4942171,15,8999,76.5,23,47.65890341,-102.6713389
33053088870000,35910,"WPX ENERGY WILLISTON, LLC",BEAVER 22-21HW,MCKENZIE,BAKKEN,10/9/2019,9/22/2019,11264,21086,SAND,Gal,5021727,8379016,NULL,9478,102.3,34,47.70472167,-102.6805233
33053088860000,35909,"WPX ENERGY WILLISTON, LLC",BEAVER  22-21HC,MCKENZIE,BAKKEN,10/10/2019,9/22/2019,11182,21018,SAND,Gal,5095871,8469781,NULL,9657,102.3,34,47.70468541,-102.6804133
33053088850000,35908,"WPX ENERGY WILLISTON, LLC",BEAVER  22-21HX,MCKENZIE,BAKKEN,10/11/2019,9/22/2019,11378,21086,SAND,Gal,5096708,8357751,NULL,9809,102,34,47.70464644,-102.6803074
33053088840000,35907,"WPX ENERGY WILLISTON, LLC",BEAVER  22-21HB,MCKENZIE,BAKKEN,10/13/2019,9/22/2019,11440,21249,SAND,Gal,5127569,8468359,NULL,9590,103,34,47.70460744,-102.6801974
33053088830000,35906,"CONTINENTAL RESOURCES, INC.",HONOLULU  4-15H,MCKENZIE,BAKKEN,7/13/2019,5/22/2019,11399,21592,SAND,Bbl,236292,9007488,NULL,9418,75,43,48.08103575,-103.6484698
33053088820000,35905,"CONTINENTAL RESOURCES, INC.",HONOLULU  5-15H,MCKENZIE,BAKKEN,7/16/2019,5/22/2019,11142,20955,SAND,Bbl,224203,8542544,NULL,9442,75,41,48.0809124,-103.6484688
33053088810000,35904,"CONTINENTAL RESOURCES, INC.",HONOLULU 6-15H,MCKENZIE,BAKKEN,7/18/2019,5/22/2019,11006,20884,SAND,Bbl,228946,8804640,0,9292,75,42,48.08078905,-103.6484679
33061043900000,35898,"SLAWSON EXPLORATION COMPANY, INC.",SLASHER FEDERAL  4-27-22MLH,MOUNTRAIL,BAKKEN,11/5/2019,10/5/2019,10622,20198,SAND,Bbl,287986,9506797,NULL,8689,45.8,44,47.94836443,-102.4449106
33061043890000,35897,"SLAWSON EXPLORATION COMPANY, INC.",SLASHER FEDERAL  5-27-22TFH,MOUNTRAIL,BAKKEN,12/7/2019,10/5/2019,10415,20647,SAND,Bbl,318369,9834321,NULL,9090,45.7,46,47.94836329,-102.4447064
33061043880000,35896,"SLAWSON EXPLORATION COMPANY, INC.",SLASHER FEDERAL 3-27-22MLH,MOUNTRAIL,BAKKEN,11/8/2019,10/5/2019,10370,20229,SAND,Bbl,290092,9615356,NULL,8634,43.9,45,47.94836215,-102.4445022
33025036490000,35890,ENERPLUS RESOURCES USA CORPORATION,TYPHOON  149-93-07D-12H-TF,DUNN,BAKKEN,7/11/2019,6/15/2019,11498,21230,SAND,Bbl,160554,8257735,15,9334,81,42,47.73557331,-102.6240314
33025036480000,35889,ENERPLUS RESOURCES USA CORPORATION,LIGHTNING  149-93-07D-12H,DUNN,BAKKEN,7/11/2019,6/15/2019,11250,21209,SAND,Bbl,168949,8439245,15,9395,77,43,47.73538689,-102.6240294
33025036470000,35888,ENERPLUS RESOURCES USA CORPORATION,SQUALL  149-93-07D-12H-TF,DUNN,BAKKEN,7/6/2019,6/25/2019,11338,21229,SAND,Bbl,159660,8238564,15,9392,74,42,47.73529369,-102.6240345
33025036460000,35887,ENERPLUS RESOURCES USA CORPORATION,STORMY 149-93-07D-12H-LL,DUNN,BAKKEN,7/6/2019,6/25/2019,11333,21242,SAND,Bbl,222821,12266550,15,9361,68,42,47.73510727,-102.6240325
33061043870000,35886,"LIBERTY RESOURCES MANAGEMENT COMPANY, LLC",MORGEN 158-93-20-17-2TFH,MOUNTRAIL,BAKKEN,7/28/2019,7/24/2019,10410,20425,SAND,Bbl,133776,84000000,15,9054,93,21,48.48751428,-102.7314605
33061043860000,35885,"LIBERTY RESOURCES MANAGEMENT COMPANY, LLC",PAIGE 158-93-19-18-3MBH,MOUNTRAIL,BAKKEN,8/2/2019,7/24/2019,10566,20713,SAND,Bbl,126245,8400000,15,8995,93.3,21,48.48751105,-102.7315595
33061043850000,35884,"LIBERTY RESOURCES MANAGEMENT COMPANY, LLC",HALEY 158-93-29-32-1TFH,MOUNTRAIL,BAKKEN,8/7/2019,7/18/2019,10273,20421,SAND,Bbl,167919,10800000,15,9296,93.2,27,48.48757728,-102.7320294
33061043840000,35883,"LIBERTY RESOURCES MANAGEMENT COMPANY, LLC",HALEY 158-93-29-32-10MBH,MOUNTRAIL,BAKKEN,8/12/2019,7/18/2019,10180,20316,SAND,Bbl,171961,10800003,15,9070,92.8,27,48.48757405,-102.7321284
33061043830000,35882,"LIBERTY RESOURCES MANAGEMENT COMPANY, LLC",KAITLYN 158-93-30-31-4TFH,MOUNTRAIL,BAKKEN,8/16/2019,7/18/2019,10318,20127,SAND,Bbl,182099,10800004,15,9159,93.3,27,48.48757357,-102.7322275
33061043820000,35881,WHITING OIL AND GAS CORPORATION,MEIERS 12-17-2H,MOUNTRAIL,BAKKEN,7/22/2019,6/17/2019,10720,20154,SAND,Bbl,150198,6172486,15,8878,57.1,41,48.16120405,-102.5467329
33061043810000,35880,WHITING OIL AND GAS CORPORATION,MEIERS 12-17-3H,MOUNTRAIL,BAKKEN,7/19/2019,6/18/2019,10732,19261,SAND,Bbl,101151,4058470,15,8954,56.9,35,48.16095734,-102.546732
33061043800000,35878,WHITING OIL AND GAS CORPORATION,DOMASKIN  21-20HU,MOUNTRAIL,BAKKEN,6/27/2019,5/11/2019,10857,17509,SAND,Bbl,116715,4832399,15,9009,56.8,28,48.15220273,-102.5380347
33061043790000,35877,WHITING OIL AND GAS CORPORATION,DOMASKIN 31-20HU,MOUNTRAIL,BAKKEN,7/1/2019,5/20/2019,10730,17973,SAND,Bbl,145753,6435380,15,8877,56.1,31,48.15232608,-102.5380336
33061043780000,35876,WHITING OIL AND GAS CORPORATION,DOMASKIN  24-17TFHU,MOUNTRAIL,BAKKEN,7/1/2019,5/12/2019,10890,17691,SAND,Bbl,119618,5193835,15,9132,56,29,48.15244943,-102.5380326
33061043770000,35875,WHITING OIL AND GAS CORPORATION,DOMASKIN  34-17TFHU,MOUNTRAIL,BAKKEN,6/27/2019,5/21/2019,10880,18101,SAND,Bbl,125151,4863810,15,8871,55.9,31,48.15257279,-102.5380316
33061043730000,35839,SINCLAIR OIL & GAS COMPANY,SINCLAIR STATE  8-36H,MOUNTRAIL,BAKKEN,7/17/2019,6/8/2019,10140,20780,SAND,Bbl,299038,8824351,NULL,9118,83.6,46,48.11094061,-102.5790039
33061043720000,35838,"KRAKEN DEVELOPMENT III, LLC",AURORA 19-20  #4TFH,MOUNTRAIL,BAKKEN,5/3/2019,4/5/2019,11077,21030,SAND,Bbl,263162,15395640,NULL,9031,82.9,61,48.14904511,-102.5707212
33061043710000,35837,"KRAKEN DEVELOPMENT III, LLC",COLTER 19-20  #3H,MOUNTRAIL,BAKKEN,5/3/2019,3/27/2019,10830,20936,SAND,Bbl,226809,10206020,NULL,9126,83.4,70,48.14913557,-102.570721
33061043700000,35836,"KRAKEN DEVELOPMENT III, LLC",GLADYS 19-20  #2TFH,MOUNTRAIL,BAKKEN,5/3/2019,3/27/2019,10947,21047,SAND,Bbl,257212,15249580,NULL,9222,83.6,60,48.14922603,-102.5707208
33061043690000,35835,"KRAKEN DEVELOPMENT III, LLC",RICHARD 19-20  #1TFH,MOUNTRAIL,BAKKEN,5/31/2019,3/27/2019,11028,21102,SAND,Bbl,258170,15249560,NULL,9162,82.1,60,48.14931649,-102.5707205
33105050730000,35834,WHITING OIL AND GAS CORPORATION,MOLINE  31-14-5TFHU,WILLIAMS,BAKKEN,5/6/2019,4/17/2019,11390,20330,SAND,Bbl,142414,6009000,NULL,8951,56,37,48.34152501,-103.6312036
33105050720000,35833,WHITING OIL AND GAS CORPORATION,MOLINE  31-14-4H,WILLIAMS,BAKKEN,5/5/2019,4/18/2019,10728,20101,SAND,Bbl,154672,6064625,NULL,8941,56.7,37,48.34140166,-103.6312043
33105050710000,35832,WHITING OIL AND GAS CORPORATION,MOLINE  31-14-4TFH,WILLIAMS,BAKKEN,5/2/2019,4/15/2019,10806,19732,SAND,Bbl,143737,5042877,NULL,9013,82,37,48.34127831,-103.631205
33023014370000,35830,"CONTINENTAL RESOURCES, INC.",IMSLAND 5-31H1,DIVIDE,BAKKEN,8/25/2019,8/2/2019,9773,19956,SAND,Bbl,142029,6048741,NULL,9266,61,34,48.6343426,-102.9962965
33023014360000,35829,"CONTINENTAL RESOURCES, INC.",IMSLAND 4-31H,DIVIDE,BAKKEN,8/25/2019,8/2/2019,9747,19940,SAND,Bbl,141625,6080444,NULL,9196,61,34,48.63433987,-102.9964827
33023014350000,35828,"CONTINENTAL RESOURCES, INC.",IMSLAND 6-31H,DIVIDE,BAKKEN,9/13/2019,8/3/2019,9581,19810,SAND,Bbl,136831,5894478,NULL,9235,61,33,48.63434533,-102.9961102
33105050700000,35825,"CONTINENTAL RESOURCES, INC.",GJORVEN   7-21H1,WILLIAMS,BAKKEN,7/16/2019,5/12/2019,11474,21314,SAND,NULL,NULL,NULL,NULL,NULL,NULL,46,48.22761879,-103.2936394
33105050690000,35824,"CONTINENTAL RESOURCES, INC.",GJORVEN FEDERAL  6-21H,WILLIAMS,BAKKEN,7/14/2019,5/12/2019,11327,21200,SAND,Bbl,181513,9231163,NULL,9407,81,46,48.22761914,-103.2938243
33053088580000,35823,WHITING OIL AND GAS CORPORATION,WAHLSTROM  21-3-3H,MCKENZIE,BAKKEN,6/29/2019,6/23/2019,11140,20777,SAND,Bbl,152446,6100510,15,9102,61.1,38,47.93432587,-103.7267173
33053088570000,35822,WHITING OIL AND GAS CORPORATION,WAHLSTROM  21-3-4H,MCKENZIE,BAKKEN,6/27/2019,6/23/2019,11217,21314,SAND,Bbl,162690,6431240,15,9096,60.4,40,47.93432581,-103.7265948
33025036350000,35821,MARATHON OIL COMPANY,BRYDEN 11-13H,DUNN,BAKKEN,9/23/2019,8/22/2019,10966,20789,SAND,Bbl,192980,8450691,NULL,9104,62.9,45,47.38563604,-102.6114405
33025036340000,35820,MARATHON OIL COMPANY,MAHER 41-14TFH,DUNN,BAKKEN,9/9/2019,8/11/2019,10980,20902,SAND,Bbl,175184,650516,NULL,8889,49.4,45,47.38563695,-102.611986
33061043680000,35819,OASIS PETROLEUM NORTH AMERICA LLC,OASIS MEIERS 5692 11-19 9BX,MOUNTRAIL,BAKKEN,10/14/2019,8/4/2019,10320,20030,SAND,Bbl,302910,5984850,NULL,8804,87,40,48.32605843,-102.5668661
33061043670000,35818,OASIS PETROLEUM NORTH AMERICA LLC,OASIS MEIERS 5692 11-19 10T,MOUNTRAIL,BAKKEN,10/16/2019,8/4/2019,10430,19913,SAND,Bbl,304738,5981443,NULL,8869,87,40,48.32605869,-102.5667303
33061043660000,35817,OASIS PETROLEUM NORTH AMERICA LLC,OASIS MEIERS 5692 11-19 11T,MOUNTRAIL,BAKKEN,11/11/2019,8/4/2019,10540,20033,SAND,Bbl,300925,5999310,NULL,8899,88,40,48.32605895,-102.5665946
33061043640000,35815,"HESS BAKKEN INVESTMENTS II, LLC",EN-WEYRAUCH B- 154-93-3031H-6,MOUNTRAIL,BAKKEN,11/4/2019,8/29/2019,11162,20579,SAND,Bbl,160689,9949025,NULL,9482,91.9,30,48.13814365,-102.679764
33061043630000,35814,"HESS BAKKEN INVESTMENTS II, LLC",EN-WEYRAUCH B- 154-93-3031H-5,MOUNTRAIL,BAKKEN,10/28/2019,8/28/2019,11173,20628,SAND,Bbl,161857,9980194,NULL,9377,91.7,30,48.13814335,-102.6796288
33061043620000,35813,"HESS BAKKEN INVESTMENTS II, LLC",EN-WEYRAUCH B- 154-93-3031H-7,MOUNTRAIL,BAKKEN,10/29/2019,8/29/2019,11341,21313,SAND,Bbl,162680,9980194,NULL,9370,91.8,30,48.13814395,-102.6798993
33061043610000,35812,"HESS BAKKEN INVESTMENTS II, LLC",EN-WEYRAUCH B- 154-93-3031H-8,MOUNTRAIL,BAKKEN,10/24/2019,9/3/2019,11237,21304,SAND,Bbl,180633,10077060,NULL,9422,91.7,30,48.13814424,-102.6800345
33053088560000,35811,"WPX ENERGY WILLISTON, LLC",RUBY   31-30HG,MCKENZIE,SANISH,6/30/2019,6/6/2019,11182,20707,SAND,Gal,4343941,5897466,NULL,9672,104.8,34,47.8483667,-102.7626315
33053088550000,35810,"WPX ENERGY WILLISTON, LLC",RUBY   31-30HS2,MCKENZIE,SANISH,6/25/2019,6/6/2019,11270,20837,SAND,Gal,5619843,9640257,NULL,9672,101.1,34,47.84836682,-102.7627538
33105050680000,35806,"BRUIN E&P OPERATING, LLC",BORRUD  157-100-33C-21-1H3,WILLIAMS,BAKKEN,5/28/2019,5/2/2019,10587,25873,SAND,Bbl,382006,15322251,15,9767,81,78,48.37207831,-103.6181916
33053088540000,35805,WHITING OIL AND GAS CORPORATION,LINK  24-12HU,MCKENZIE,BAKKEN,6/10/2019,4/30/2019,14013,22115,SAND,Bbl,158886,7028417,15,8971,76.5,32,47.82004708,-103.6821564
33053088530000,35804,WHITING OIL AND GAS CORPORATION,LINK  24-12-3H,MCKENZIE,BAKKEN,6/5/2019,4/30/2019,11390,20776,SAND,Bbl,161017,6849705,15,9020,76.7,37,47.82011004,-103.68223
33053088520000,35799,WHITING OIL AND GAS CORPORATION,LINK  31-14-2H,MCKENZIE,BAKKEN,4/24/2019,4/8/2019,11179,20587,SAND,Bbl,138528,6992306,15,9592,56.4,38,47.81833136,-103.7006446
33053088510000,35798,WHITING OIL AND GAS CORPORATION,LINK  31-14HU,MCKENZIE,BAKKEN,4/26/2019,4/8/2019,12742,21271,SAND,Bbl,126221,6024431,15,9063,55.9,35,47.81833158,-103.7007668
33105050670000,35796,"KRAKEN OPERATING, LLC",RIXEY 33-28  #8TFH,WILLIAMS,BAKKEN,6/20/2019,4/15/2019,10681,20853,SAND,Bbl,209403,10151640,NULL,9212,81.8,60,48.37398514,-103.4765006
33105050660000,35795,"KRAKEN OPERATING, LLC",RIXEY 33-28  #7H,WILLIAMS,BAKKEN,6/20/2019,4/15/2019,10690,20841,SAND,Bbl,213952,10152470,NULL,9105,81.9,60,48.37398507,-103.4766364
33105050650000,35794,"KRAKEN OPERATING, LLC",RIXEY 33-28  #6TFH,WILLIAMS,BAKKEN,6/20/2019,4/4/2019,10723,20878,SAND,Bbl,209403,10152520,NULL,9290,81.6,60,48.373985,-103.4767723
33105050640000,35793,"KRAKEN OPERATING, LLC",RIXEY 33-28  #5H,WILLIAMS,BAKKEN,6/12/2019,4/3/2019,10672,20749,SAND,Bbl,212722,10253190,NULL,9101,81.3,60,48.37398493,-103.4769082
33105050630000,35792,"KRAKEN OPERATING, LLC",RIXEY 33-28  #4TFH,WILLIAMS,BAKKEN,6/12/2019,4/3/2019,10785,21019,SAND,Bbl,208070,10154310,NULL,9130,81.8,60,48.37398487,-103.4770441
33053088500000,35791,WHITING OIL AND GAS CORPORATION,LINK  21-15-2H,MCKENZIE,BAKKEN,5/24/2019,4/20/2019,11130,21264,SAND,Bbl,146794,5744068,15,9022,56,38,47.8204473,-103.7273066
33053088490000,35790,WHITING OIL AND GAS CORPORATION,LINK  21-15-3H,MCKENZIE,BAKKEN,5/14/2019,4/20/2019,12201,22150,SAND,Bbl,170642,6964877,15,9173,56.7,38,47.8204481,-103.7271232
33061043600000,35782,"HESS BAKKEN INVESTMENTS II, LLC",EN-FARHART-  156-93-0409H-4,MOUNTRAIL,BAKKEN,6/29/2019,5/23/2019,10537,21499,SAND,Bbl,292805,10970796,NULL,9211,92.2,36,48.37137423,-102.6380011
33061043590000,35781,"HESS BAKKEN INVESTMENTS II, LLC",EN-FARHART-  156-93-0409H-5,MOUNTRAIL,BAKKEN,7/2/2019,5/23/2019,10728,21630,SAND,Bbl,239339,9151718,NULL,9406,75.1,36,48.37137342,-102.638137
33061043580000,35780,"HESS BAKKEN INVESTMENTS II, LLC",EN-FARHART-  156-93-0409H-6,MOUNTRAIL,BAKKEN,7/6/2019,6/1/2019,10717,21584,SAND,Bbl,287515,11062637,NULL,9431,74.4,36,48.3713726,-102.6382728
33061043570000,35779,"HESS BAKKEN INVESTMENTS II, LLC",EN-FARHART-  156-93-0409H-7,MOUNTRAIL,BAKKEN,7/9/2019,6/1/2019,10830,21715,SAND,Bbl,242535,9150395,NULL,9283,90.8,36,48.37137178,-102.6384087
33053088470000,35777,WHITING OIL AND GAS CORPORATION,ANDERSON 34-21H,MCKENZIE,BAKKEN,9/19/2019,9/3/2019,10758,21006,SAND,Bbl,141649,8134485,15,8948,56.1,40,47.96529231,-103.8701002
33053088460000,35776,WHITING OIL AND GAS CORPORATION,ANDERSON 34-21-2H,MCKENZIE,BAKKEN,9/24/2019,9/3/2019,10714,20033,SAND,Bbl,122776,6032695,15,8924,56.2,37,47.96534959,-103.8697694
33053088450000,35775,"CONTINENTAL RESOURCES, INC.",BOULDER 11-4H1,MCKENZIE,BAKKEN,7/22/2019,6/9/2019,11526,22662,SAND,Bbl,174935,9016342,NULL,9443,82,46,48.00844314,-103.3615177
33053088440000,35774,"CONTINENTAL RESOURCES, INC.",BOULDER 10-4H,MCKENZIE,BAKKEN,7/24/2019,6/9/2019,11464,22603,SAND,Bbl,239224,13975410,NULL,9398,82,46,48.00844247,-103.3617018
33025036240000,35758,PETROSHALE (US) INC.,HELEN  2TFH,DUNN,BAKKEN,9/6/2019,6/30/2019,11940,16012,SAND,Bbl,74262,4286478,15,9015,77.3,23,47.65880087,-102.6711927
33053088370000,35757,WHITING OIL AND GAS CORPORATION,NELSEN  11-2-2H,MCKENZIE,BAKKEN,6/22/2019,6/14/2019,11189,21200,SAND,Bbl,160018,6158500,15,9068,60.4,39,47.93425603,-103.7098526
33053088360000,35756,WHITING OIL AND GAS CORPORATION,NELSEN  11-2-1H,MCKENZIE,BAKKEN,7/8/2019,6/14/2019,11140,20701,SAND,Bbl,152828,6003500,15,9065,61,38,47.93425547,-103.7100363
33061043510000,35744,WHITING OIL AND GAS CORPORATION,OGDEN  41-9TFHU,MOUNTRAIL,BAKKEN,6/27/2019,6/8/2019,10744,25793,SAND,Bbl,201092,10272929,15,9309,57.2,60,48.18365665,-102.5029459
33061043490000,35742,WHITING OIL AND GAS CORPORATION,OGDEN  41-9HU,MOUNTRAIL,BAKKEN,6/18/2019,6/8/2019,10674,25828,SAND,Bbl,223277,10275240,15,9399,56.9,60,48.18340995,-102.5029477
33053088310000,35738,NEWFIELD PRODUCTION COMPANY,SKIPJACK  149-98-11-2-12H,MCKENZIE,BAKKEN,6/8/2019,4/4/2019,11651,21820,SAND,Bbl,183620,5452094,NULL,9081,56,48,47.73361583,-103.1879309
33053088300000,35737,NEWFIELD PRODUCTION COMPANY,SKIPJACK  149-98-11-2-11H,MCKENZIE,BAKKEN,6/10/2019,4/17/2019,11790,21396,SAND,Bbl,249054,6970816,NULL,9204,80.8,40,47.73361531,-103.188297
33025036230000,35735,RIMROCK OIL & GAS WILLISTON LLC,TWO SHIELDS BUTTE  9-8-7-12H3,DUNN,BAKKEN,6/25/2019,5/14/2019,10898,20801,SAND,Gal,7625858,10095787,NULL,9636,96,46,47.73742313,-102.4731432
33025036220000,35734,RIMROCK OIL & GAS WILLISTON LLC,TWO SHIELDS BUTTE  9-8-7-12H,DUNN,BAKKEN,6/25/2019,5/14/2019,10780,17971,SAND,Gal,5532103,7415955,NULL,9601,93,34,47.73738686,-102.473253
33025036210000,35733,RIMROCK OIL & GAS WILLISTON LLC,TWO SHIELDS BUTTE  9-8-7-5H3,DUNN,BAKKEN,6/30/2019,5/14/2019,10855,20803,SAND,Gal,7578424,9998735,NULL,9704,95,46,47.73735058,-102.4733627
33025036200000,35732,RIMROCK OIL & GAS WILLISTON LLC,TWO SHIELDS BUTTE  9-8-7-5H,DUNN,BAKKEN,7/2/2019,5/13/2019,10850,20801,SAND,Gal,7576415,10098335,NULL,9624,94,46,47.73731704,-102.4734725
33105050480000,35725,"NINE POINT ENERGY, LLC",STATE  154-102-25-36-7H,WILLIAMS,BAKKEN,7/6/2019,6/19/2019,11224,21045,SAND,Bbl,173217,10010228,NULL,9161,76.5,60,48.13867718,-103.7464182
33105050470000,35724,"NINE POINT ENERGY, LLC",STATE  154-102-25-36-8H,WILLIAMS,BAKKEN,7/3/2019,6/19/2019,11446,21262,SAND,Bbl,173744,10161012,NULL,9114,76,60,48.13867604,-103.7463158
33025036190000,35715,"WPX ENERGY WILLISTON, LLC",NANCY DANCING BULL  1-36HW,DUNN,BAKKEN,10/30/2019,10/23/2019,11166,20930,SAND,Gal,4843075,8426219,NULL,9647,104.8,34,47.7426247,-102.5322961
33025036180000,35714,"WPX ENERGY WILLISTON, LLC",NANCY DANCING BULL 1-36HE,DUNN,BAKKEN,7/27/2019,7/5/2019,11056,20928,SAND,Gal,5167140,8735570,NULL,9774,106.9,33,47.74263506,-102.532414
33025036170000,35713,"WPX ENERGY WILLISTON, LLC",NANCY DANCING BULL 1-36HQL,DUNN,BAKKEN,7/24/2019,7/4/2019,11164,20960,SAND,Gal,5188064,8405395,NULL,9845,107.3,34,47.74264814,-102.5325359
33061043480000,35709,"LIBERTY RESOURCES MANAGEMENT COMPANY, LLC",UT  158-93-12-1-4MBH,MOUNTRAIL,BAKKEN,3/12/2019,2/10/2019,9907,20097,SAND,Bbl,188813,10795850,15,9210,98.2,27,48.51646522,-102.6238775
33105050460000,35708,"HESS BAKKEN INVESTMENTS II, LLC",SC-HOVING- 154-98-1003H-5,WILLIAMS,BAKKEN,11/11/2019,9/20/2019,11438,21431,SAND,Bbl,205150,9884640,NULL,9206,85.8,36,48.16741965,-103.2635764
33105050450000,35707,"HESS BAKKEN INVESTMENTS II, LLC",SC-HOVING- 154-98-1003H-6,WILLIAMS,BAKKEN,11/7/2019,9/20/2019,11340,21375,SAND,Bbl,187229,9956238,NULL,9388,89.7,30,48.16741984,-103.2634411
33105050440000,35706,"HESS BAKKEN INVESTMENTS II, LLC",SC-HOVING- 154-98-1003H-7,WILLIAMS,BAKKEN,10/23/2019,9/2/2019,11346,21403,SAND,Bbl,195451,10002029,NULL,9294,90.5,36,48.16742003,-103.2633058
33105050430000,35705,"HESS BAKKEN INVESTMENTS II, LLC",SC-HOVING- 154-98-1003H-8,WILLIAMS,BAKKEN,10/31/2019,9/3/2019,11294,21393,SAND,Bbl,187005,10026580,NULL,9332,91.1,30,48.16742021,-103.2631705
33105050420000,35704,"HESS BAKKEN INVESTMENTS II, LLC",SC-HOVING- 154-98-1003H-9,WILLIAMS,BAKKEN,10/23/2019,9/2/2019,11369,21340,SAND,Bbl,197824,10007753,NULL,9417,88.2,36,48.1674204,-103.2630351
33025036160000,35703,PETROSHALE (US) INC.,THUNDER CLOUD  2TFH,DUNN,BAKKEN,8/7/2019,6/24/2019,11301,15718,SAND,Bbl,83505,5221510,15,8758,76.4,23,47.63332431,-102.5686162
33025036150000,35702,PETROSHALE (US) INC.,THUNDER CLOUD  2MBH,DUNN,BAKKEN,8/8/2019,6/23/2019,11048,15675,SAND,Bbl,84589,6028162,15,8662,76.3,23,47.63338756,-102.5687936
33025036140000,35701,PETROSHALE (US) INC.,THUNDER CLOUD  1TFH,DUNN,BAKKEN,9/9/2019,6/19/2019,11226,15506,SAND,Bbl,81873,5009890,15,8737,80,22,47.63345356,-102.568971
33025036130000,35700,PETROSHALE (US) INC.,THUNDER CLOUD  1MBH,DUNN,BAKKEN,8/11/2019,6/19/2019,11262,15362,SAND,Bbl,84274,5500687,15,8657,76.3,21,47.63351681,-102.5691484
33053088070000,35691,"CONTINENTAL RESOURCES, INC.",HEREFORD FEDERAL  15X-17HSL,MCKENZIE,BAKKEN,5/8/2019,2/5/2019,11110,26540,SAND,Bbl,329856,17903914,NULL,9107,77,81,48.06523699,-102.7833792
